web_scraper_order,web_scraper_start_url,data-page-selector,name_1,multiple_data_spesifik_place,BreadcrumbList_ListItem_name_4,Product_Offer_price_0,room_type_0,bathroom_0,apartment_size_0,luas2_Bangunan,certificate_0,view_0,interior_0,apartment_facilities_0,area_facilities_0,makesure_tipe,floor_level_0,Multipel_detail
1763473143-2099,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=84,https://www.99.co/id/properti/apartemen-dijual-7mily-setiabudi-cp-1011513889,"Apartemen Premium Kawasan Setiabudi, 3 KM, Luas 217m², Dekat Setiabudi, Jakarta Selatan, Jakarta Selatan, View Kota",Apartemen,"Setiabudi, Jakarta Selatan, Jakarta",Rp 7.500.000.000,3,3,217 m²Luas Apartemen,,Apartemen,,Unfurnished,,,ApartemenJualDiperbaharui : 25 Sep 2025 13:09,Sale,Detail PropertiTipe PropertiApartemenTipe IklanSaleInteriorUnfurnished
1763473170-2100,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=84,https://www.99.co/id/properti/apartemen-dijual-2mily-setiabudi-cp-1011513902,"Apartemen Kawasan Setiabudi, Jakarta Selatan, 2 KT, Luas 79m², Fasilitas Lengkap",Apartemen,"Setiabudi, Jakarta Selatan, Jakarta",Rp 2.600.000.000,2,2,79 m²Luas Apartemen,,Apartemen,,Unfurnished,,,ApartemenJualDiperbaharui : 25 Sep 2025 13:09,Sale,Detail PropertiTipe PropertiApartemenTipe IklanSaleInteriorUnfurnished
1763473196-2101,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=84,https://www.99.co/id/properti/apartemen-dijual-7mily-setiabudi-cp-1011513918,"Apartemen di Setiabudi, 3 KT, Luas 175m², View Kota",Apartemen,"Setiabudi, Jakarta Selatan, Jakarta",Rp 7.000.000.000,3,3,175 m²Luas Apartemen,,Apartemen,,Full Furnished,,,ApartemenJualDiperbaharui : 25 Sep 2025 13:10,Sale,Detail PropertiTipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763473216-2102,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=84,https://www.99.co/id/properti/apartemen-dijual-5mily-setiabudi-cp-1007886797,"Apartemen Eksklusif di Setiabudi, 3 KM, Luas 155m²",SETIABUDI SKY GARDEN,"Setiabudi, Jakarta Selatan, Jakarta",Rp 5.500.000.000,3,3,155 m²Luas Apartemen,,SETIABUDI SKY GARDEN,,Full Furnished,,,ApartemenJualDiperbaharui : 13 Okt 2025 19:31,Apartemen,Detail PropertiNama ApartemenSETIABUDI SKY GARDENTipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763473232-2103,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=84,https://www.99.co/id/properti/apartemen-dijual-3mily-setiabudi-cp-1011515617,"BEST DEAL! Apartemen di Setiabudi, 2 KM, Luas 159m²",Setiabudi,"Setiabudi, Jakarta Selatan, Jakarta",Rp 3.100.000.000,3,2,159 m²Luas Apartemen,,Setiabudi,,Semi Furnished,Fasilitas ApartemenWifi,Kolam RenangTaman,ApartemenJualDiperbaharui : 25 Sep 2025 14:32,10,Detail PropertiNama ApartemenSetiabudiTingkat Lantai10Tipe PropertiApartemenTipe IklanSaleInteriorSemi Furnished
1763473247-2104,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=84,https://www.99.co/id/properti/apartemen-dijual-7miliar-setiabudi-cp-1011515615,Dijual Apartemen Eksklusif 3 Bedroom di Jakarta Selatan Dekat ke Fasilitas Publik,Verde Two,"Setiabudi, Jakarta Selatan, Jakarta",Rp 7.500.000.000,3,3,217 m²Luas Apartemen,,Verde Two,,Semi Furnished,Fasilitas AreaDekat Tempat IbadahKolam RenangTaman,,ApartemenJualDiperbaharui : 14 Nov 2025 15:08,1,Detail PropertiNama ApartemenVerde TwoTingkat Lantai1Tipe PropertiApartemenTipe IklanSaleInteriorSemi Furnished
1763473262-2105,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=84,https://www.99.co/id/properti/apartemen-dijual-5mily-setiabudi-cp-1009201119,"Apartemen Strategis di Setiabudi, 3 KT, Luas 170m²",Verde,"Setiabudi, Jakarta Selatan, Jakarta",Rp 5.500.000.000,3,3,170 m²Luas Apartemen,,Verde,,Semi Furnished,Fasilitas ApartemenKolam RenangWifi,,ApartemenJualDiperbaharui : 10 Okt 2025 02:23,1,Detail PropertiNama ApartemenVerdeTingkat Lantai1Tipe PropertiApartemenTipe IklanSaleInteriorSemi Furnished
1763473277-2106,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=84,https://www.99.co/id/properti/apartemen-dijual-1mily-setiabudi-cp-1011517347,"Apartemen Eksklusif di Setiabudi, 3 KM, Luas 90m², Akses ke Setiabudi, Jakarta Selatan, Jakarta Selatan, Fasilitas Premium",Apartemen Rasuna,"Setiabudi, Jakarta Selatan, Jakarta",Rp 1.400.000.000,3,3,90 m²Luas Apartemen,,Apartemen Rasuna,,Semi Furnished,Fasilitas ApartemenInternetWifi,,ApartemenJualDiperbaharui : 13 Okt 2025 06:02,10,Detail PropertiNama ApartemenApartemen RasunaTingkat Lantai10Tipe PropertiApartemenTipe IklanSaleInteriorSemi Furnished
1763473292-2107,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=84,https://www.99.co/id/properti/rumah-dijual-13mily-setiabudi-cp-1002614053,"KESEMPATAN EMAS! Rumah Premium di Setiabudi, Jakarta Selatan, LT 307m² Bangunan 280m²",Rumah,"Setiabudi, Jakarta Selatan, Jakarta",Rp 13.500.000.000,3,3,307 m²Luas Tanah,280 m²Luas Bangunan,Rumah,,,,,RumahJualDiperbaharui : 25 Sep 2025 16:25,Sale,Detail PropertiTipe PropertiRumahTipe IklanSaleKamar Tidur3Kamar Mandi3
1763473306-2108,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=84,https://www.99.co/id/properti/apartemen-dijual-3jt-setiabudi-cp-1010252397,"Apartemen Eksklusif Kawasan Setiabudi, 3 KT, Luas 141m², Fasilitas Terbaik",Setiabudi Residences,"Setiabudi, Jakarta Selatan, Jakarta",Rp 3.900.000,3,2,141 m²Luas Apartemen,,Setiabudi Residences,,Full Furnished,,,ApartemenJualDiperbaharui : 25 Sep 2025 16:31,1,Detail PropertiNama ApartemenSetiabudi ResidencesTingkat Lantai1Tipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763473321-2109,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=84,https://www.99.co/id/properti/apartemen-dijual-23mily-setiabudi-cp-1011519378,"Apartemen Premium di Setiabudi, 4 KM, Luas 479m²",Apartemen,"Setiabudi, Jakarta Selatan, Jakarta",Rp 23.500.000.000,4,4,479 m²Luas Apartemen,,Apartemen,,Unfurnished,,,ApartemenJualDiperbaharui : 25 Sep 2025 18:39,Sale,Detail PropertiTipe PropertiApartemenTipe IklanSaleInteriorUnfurnished
1763473337-2110,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=84,https://www.99.co/id/properti/apartemen-dijual-7mily-setiabudi-cp-1011519374,"UNIT TERBAIK! Apartemen di Setiabudi, 3 KT, Luas 217m², Lokasi Premium, Fasilitas Modern, Bisa Segera Ditempati",Apartemen,"Setiabudi, Jakarta Selatan, Jakarta",Rp 7.500.000.000,3,3,217 m²Luas Apartemen,,Apartemen,,Unfurnished,,,ApartemenJualDiperbaharui : 25 Sep 2025 18:39,Sale,Detail PropertiTipe PropertiApartemenTipe IklanSaleInteriorUnfurnished
1763473352-2111,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=84,https://www.99.co/id/properti/apartemen-dijual-2mily-setiabudi-cp-1011519375,"PRIME UNIT! Apartemen di Setiabudi, 2 KM, Luas 79m², Area Premium, Fasilitas Terlengkap",Apartemen,"Setiabudi, Jakarta Selatan, Jakarta",Rp 2.600.000.000,2,2,79 m²Luas Apartemen,,Apartemen,,Unfurnished,,,ApartemenJualDiperbaharui : 25 Sep 2025 18:39,Sale,Detail PropertiTipe PropertiApartemenTipe IklanSaleInteriorUnfurnished
1763473367-2112,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=84,https://www.99.co/id/properti/apartemen-dijual-7mily-setiabudi-cp-1011519395,"Apartemen Eksklusif di Setiabudi, 3 KM, Luas 175m², Akses ke Setiabudi, Jakarta Selatan, Jakarta Selatan, Fasilitas Terbaik",Apartemen,"Setiabudi, Jakarta Selatan, Jakarta",Rp 7.000.000.000,3,3,175 m²Luas Apartemen,,Apartemen,,Full Furnished,,,ApartemenJualDiperbaharui : 25 Sep 2025 18:40,Sale,Detail PropertiTipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763473382-2113,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=84,https://www.99.co/id/properti/apartemen-dijual-23mily-setiabudi-cp-1011519779,"BEST PRICE! Apartemen di Setiabudi, Jakarta Selatan, 4 KT, Luas 479m², Siap Huni",Apartemen,"Setiabudi, Jakarta Selatan, Jakarta",Rp 23.500.000.000,4,4,479 m²Luas Apartemen,,Apartemen,,Unfurnished,,,ApartemenJualDiperbaharui : 25 Sep 2025 19:03,Sale,Detail PropertiTipe PropertiApartemenTipe IklanSaleInteriorUnfurnished
1763473409-2114,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=83,https://www.99.co/id/properti/apartemen-dijual-7mily-setiabudi-cp-1011519783,"BEST PRICE! Apartemen Kawasan Setiabudi, 3 KT, Luas 217m²",Apartemen,"Setiabudi, Jakarta Selatan, Jakarta",Rp 7.500.000.000,3,3,217 m²Luas Apartemen,,Apartemen,,Unfurnished,,,ApartemenJualDiperbaharui : 25 Sep 2025 19:03,Sale,Detail PropertiTipe PropertiApartemenTipe IklanSaleInteriorUnfurnished
1763473424-2115,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=83,https://www.99.co/id/properti/apartemen-dijual-2mily-setiabudi-cp-1011519759,"Apartemen Strategis Kawasan Setiabudi, 2 KT, Luas 79m²",Apartemen,"Setiabudi, Jakarta Selatan, Jakarta",Rp 2.600.000.000,2,2,79 m²Luas Apartemen,,Apartemen,,Unfurnished,,,ApartemenJualDiperbaharui : 25 Sep 2025 19:03,Sale,Detail PropertiTipe PropertiApartemenTipe IklanSaleInteriorUnfurnished
1763473471-2116,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=83,https://www.99.co/id/properti/apartemen-dijual-7mily-setiabudi-cp-1011519794,"BEST DEAL! Apartemen Kawasan Setiabudi, 3 KT, Luas 175m²",Apartemen,"Setiabudi, Jakarta Selatan, Jakarta",Rp 7.000.000.000,3,3,175 m²Luas Apartemen,,Apartemen,,Full Furnished,,,ApartemenJualDiperbaharui : 25 Sep 2025 19:04,Sale,Detail PropertiTipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763473543-2117,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=83,https://www.99.co/id/properti/rumah-dijual-4mily-setiabudi-cp-1011519816,"KESEMPATAN EMAS! Rumah Berkualitas area Setiabudi, Jakarta Selatan, Luas 225m² LB 280m²",SHM,"Setiabudi, Jakarta Selatan, Jakarta",Rp 4.500.000.000,8,4,225 m²Luas Tanah,280 m²Luas Bangunan,SHM,Rumah,Unfurnished,,,RumahJualDiperbaharui : 03 Okt 2025 12:37,1,Detail PropertiSertifikatSHMGarasi1Carpots1InteriorUnfurnishedJumlah Lantai2Tipe PropertiRumahTipe IklanSaleOrientasi BangunanHookKamar Tidur8Kamar Mandi4Tanya Lebih LanjutLihat Lebih Sedikit
1763473566-2118,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=83,https://www.99.co/id/properti/apartemen-dijual-23mily-setiabudi-cp-1011519886,"BEST LOCATION! Apartemen di Setiabudi, 4 KT, Luas 479m², Siap Huni, Fasilitas Terlengkap",Apartemen,"Setiabudi, Jakarta Selatan, Jakarta",Rp 23.500.000.000,4,4,479 m²Luas Apartemen,,Apartemen,,Unfurnished,,,ApartemenJualDiperbaharui : 12 Okt 2025 16:45,Sale,Detail PropertiTipe PropertiApartemenTipe IklanSaleInteriorUnfurnished
1763473582-2119,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=83,https://www.99.co/id/properti/apartemen-dijual-7mily-setiabudi-cp-1011519899,"Apartemen Premium di Setiabudi, 3 KM, Luas 217m²",Apartemen,"Setiabudi, Jakarta Selatan, Jakarta",Rp 7.500.000.000,3,3,217 m²Luas Apartemen,,Apartemen,,Unfurnished,,,ApartemenJualDiperbaharui : 12 Okt 2025 16:36,Sale,Detail PropertiTipe PropertiApartemenTipe IklanSaleInteriorUnfurnished
1763473598-2120,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=83,https://www.99.co/id/properti/apartemen-dijual-2mily-setiabudi-cp-1011519911,"Apartemen Premium di Setiabudi, 2 KT, Luas 79m², Kawasan Setiabudi, Jakarta Selatan, Jakarta Selatan, Fasilitas Modern, Lokasi Prospektif",Apartemen,"Setiabudi, Jakarta Selatan, Jakarta",Rp 2.600.000.000,2,2,79 m²Luas Apartemen,,Apartemen,,Unfurnished,,,ApartemenJualDiperbaharui : 12 Okt 2025 16:23,Sale,Detail PropertiTipe PropertiApartemenTipe IklanSaleInteriorUnfurnished
1763473614-2121,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=83,https://www.99.co/id/properti/apartemen-dijual-7mily-setiabudi-cp-1011519918,"HOT DEAL! Apartemen Kawasan Setiabudi, 3 KT, Luas 175m², Area Premium, View Indah",Apartemen,"Setiabudi, Jakarta Selatan, Jakarta",Rp 7.000.000.000,3,3,175 m²Luas Apartemen,,Apartemen,,Full Furnished,,,ApartemenJualDiperbaharui : 12 Okt 2025 16:20,Sale,Detail PropertiTipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763473631-2122,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=83,https://www.99.co/id/properti/apartemen-dijual-3mily-setiabudi-cp-1011079881,"SPECIAL PRICE! Apartemen Kawasan Setiabudi, 2 KM, Luas 146m², Lokasi Premium, Fasilitas Modern, Bisa Segera Huni",Setiabudi Residences,"Setiabudi, Jakarta Selatan, Jakarta",Rp 3.500.000.000,3,2,146 m²Luas Apartemen,,Setiabudi Residences,,Unfurnished,Fasilitas ApartemenKolam RenangInternetCCTVWifiMesin Cuci,Kolam RenangTaman,ApartemenJualDiperbaharui : 13 Okt 2025 04:56,Apartemen,Detail PropertiNama ApartemenSetiabudi ResidencesTipe PropertiApartemenTipe IklanSaleInteriorUnfurnished
1763473655-2123,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=83,https://www.99.co/id/properti/apartemen-dijual-2mily-setiabudi-cp-1011520726,"Apartemen Lokasi Strategis di Setiabudi, 1 KM, Luas 84m², Fasilitas Terbaik",Setiabudi Residences,"Setiabudi, Jakarta Selatan, Jakarta",Rp 2.300.000.000,2,1,84 m²Luas Apartemen,,Setiabudi Residences,,Unfurnished,Fasilitas ApartemenKolam RenangMesin Cuci,Kolam Renang,ApartemenJualDiperbaharui : 11 Okt 2025 05:48,11,Detail PropertiNama ApartemenSetiabudi ResidencesTingkat Lantai11Tipe PropertiApartemenTipe IklanSaleInteriorUnfurnished
1763473696-2124,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=83,https://www.99.co/id/properti/rumah-dijual-68mily-setiabudi-cp-1011520817,"LIMITED OFFER! Rumah Premium area Setiabudi, Luas 1200m2m² Bangunan 1000m2m²",SHM,"Setiabudi, Jakarta Selatan, Jakarta",Rp 68.000.000.000,4,5,1200 m²Luas Tanah,1000 m²Luas Bangunan,SHM,Sale,Semi Furnished,,,RumahJualDiperbaharui : 21 Okt 2025 13:57,10,Detail PropertiSertifikatSHMCarpots10InteriorSemi FurnishedJumlah Lantai2Tipe PropertiRumahTipe IklanSaleOrientasi BangunanHookKamar Tidur4Kamar Mandi5Tanya Lebih LanjutLihat Lebih Sedikit
1763473714-2125,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=83,https://www.99.co/id/properti/apartemen-dijual-23mily-setiabudi-cp-1011521519,"BEST PRICE! Apartemen di Setiabudi, 4 KT, Luas 479m²",Apartemen,"Setiabudi, Jakarta Selatan, Jakarta",Rp 23.500.000.000,4,4,479 m²Luas Apartemen,,Apartemen,,Unfurnished,,,ApartemenJualDiperbaharui : 13 Okt 2025 01:51,Sale,Detail PropertiTipe PropertiApartemenTipe IklanSaleInteriorUnfurnished
1763473733-2126,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=83,https://www.99.co/id/properti/apartemen-dijual-7mily-setiabudi-cp-1011521503,"Apartemen Kawasan Setiabudi, Jakarta Selatan, 3 KM, Luas 217m²",Apartemen,"Setiabudi, Jakarta Selatan, Jakarta",Rp 7.500.000.000,3,3,217 m²Luas Apartemen,,Apartemen,,Unfurnished,,,ApartemenJualDiperbaharui : 13 Okt 2025 01:51,Sale,Detail PropertiTipe PropertiApartemenTipe IklanSaleInteriorUnfurnished
1763473764-2127,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=83,https://www.99.co/id/properti/apartemen-dijual-2mily-setiabudi-cp-1011521510,"Apartemen Strategis di Setiabudi, 2 KT, Luas 79m²",Apartemen,"Setiabudi, Jakarta Selatan, Jakarta",Rp 2.600.000.000,2,2,79 m²Luas Apartemen,,Apartemen,,Unfurnished,,,ApartemenJualDiperbaharui : 13 Okt 2025 01:51,Sale,Detail PropertiTipe PropertiApartemenTipe IklanSaleInteriorUnfurnished
1763473795-2128,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=83,https://www.99.co/id/properti/apartemen-dijual-7mily-setiabudi-cp-1011521534,"BEST CHOICE! Apartemen Kawasan Setiabudi, Jakarta Selatan, 3 KM, Luas 175m², Harga Terbaik",Apartemen,"Setiabudi, Jakarta Selatan, Jakarta",Rp 7.000.000.000,3,3,175 m²Luas Apartemen,,Apartemen,,Full Furnished,,,ApartemenJualDiperbaharui : 13 Okt 2025 02:04,Sale,Detail PropertiTipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763473816-2129,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=83,https://www.99.co/id/properti/apartemen-dijual-2mily-setiabudi-cp-1007413248,"Apartemen Premium di Setiabudi, 2 KM, Luas 99m², Kawasan Setiabudi, Jakarta Selatan, Jakarta Selatan, View Indah",Setiabudi Residences,"Setiabudi, Jakarta Selatan, Jakarta",Rp 2.800.000.000,2,2,99 m²Luas Apartemen,,Setiabudi Residences,,Full Furnished,Fasilitas ApartemenKolam RenangTV KabelInternetTeleponWifiMesin Cuci,Kolam RenangTaman,ApartemenJualDiperbaharui : 26 Sep 2025 02:50,6,Detail PropertiNama ApartemenSetiabudi ResidencesTingkat Lantai6Tipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763473849-2130,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=83,https://www.99.co/id/properti/rumah-dijual-3mily-setiabudi-cp-1009393499,"HOT PROPERTY! Rumah Premium di Setiabudi, Luas 75m² Bangunan 125m²",SHM,"Setiabudi, Jakarta Selatan, Jakarta",Rp 3.000.000.000,4,2,75 m²Luas Tanah,125 m²Luas Bangunan,SHM,Sale,Unfurnished,,,RumahJualDiperbaharui : 26 Sep 2025 06:24,2200 Watt,Detail PropertiSertifikatSHMDaya Listrik2200 WattInteriorUnfurnishedJumlah Lantai2Tipe PropertiRumahTipe IklanSaleOrientasi BangunanHookKamar Tidur4Kamar Mandi2Tanya Lebih LanjutLihat Lebih Sedikit
1763473873-2131,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=83,https://www.99.co/id/properti/rumah-dijual-1mily-setiabudi-cp-1011522743,"Kesempatan Langka Memiliki Rumah LT 73m² / LB 73m² di Kawasan Komersial Setiabudi, Jakarta Selatan",SHM,"Setiabudi, Jakarta Selatan, Jakarta",Rp 1.400.000.000,2,1,73 m²Luas Tanah,73 m²Luas Bangunan,SHM,1,,,,RumahJualDiperbaharui : 26 Sep 2025 06:40,Rumah,Detail PropertiSertifikatSHMTipe PropertiRumahTipe IklanSaleOrientasi BangunanHookKamar Tidur2Kamar Mandi1
1763473896-2132,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=83,https://www.99.co/id/properti/apartemen-dijual-26mily-setiabudi-cp-1004999253,"Apartemen Eksklusif di Setiabudi, 3 KT, Luas 370m²",St Regis,"Setiabudi, Jakarta Selatan, Jakarta",Rp 26.000.000.000,3,3,370 m²Luas Apartemen,,St Regis,,Semi Furnished,Fasilitas ApartemenKolam Renang,Kolam Renang,ApartemenJualDiperbaharui : 26 Sep 2025 10:48,1,Detail PropertiNama ApartemenSt RegisTingkat Lantai1Tipe PropertiApartemenTipe IklanSaleInteriorSemi Furnished
1763473941-2133,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=83,https://www.99.co/id/properti/apartemen-dijual-56mily-setiabudi-cp-24936507136,"HOT DEAL! Apartemen di Setiabudi, 3 KM, Luas 730m², Lokasi Elite, Pemandangan Kota",St Regis,"Setiabudi, Jakarta Selatan, Jakarta",Rp 56.721.000.000,3,3,730 m²Luas Apartemen,,St Regis,,Semi Furnished,,,ApartemenJualDiperbaharui : 26 Sep 2025 11:15,1,Detail PropertiNama ApartemenSt RegisTingkat Lantai1Tipe PropertiApartemenTipe IklanSaleInteriorSemi Furnished
1763474016-2134,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=82,https://www.99.co/id/properti/apartemen-dijual-56mily-setiabudi-cp-12419879096,"Apartemen Strategis Kawasan Setiabudi, 4 KM, Luas 730m², Area Strategis, Akses Mudah Setiabudi, Jakarta Selatan, Jakarta Selatan",Rajawali,"Setiabudi, Jakarta Selatan, Jakarta",Rp 56.721.000.000,4,4,730 m²Luas Apartemen,,Rajawali,,Semi Furnished,Fasilitas ApartemenKolam Renang,Kolam Renang,ApartemenJualDiperbaharui : 26 Sep 2025 12:43,Apartemen,Detail PropertiNama ApartemenRajawaliTipe PropertiApartemenTipe IklanSaleInteriorSemi Furnished
1763474057-2135,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=82,https://www.99.co/id/properti/apartemen-dijual-3mily-setiabudi-cp-1011526910,"Apartemen Premium Kawasan Setiabudi, Luas 159m², 2 KM",Setiabudi,"Setiabudi, Jakarta Selatan, Jakarta",Rp 3.100.000.000,3,2,159 m²Luas Apartemen,,Setiabudi,,Semi Furnished,Fasilitas ApartemenKolam RenangMesin Cuci,,ApartemenJualDiperbaharui : 26 Sep 2025 12:57,9,Detail PropertiNama ApartemenSetiabudiTingkat Lantai9Tipe PropertiApartemenTipe IklanSaleInteriorSemi Furnished
1763474091-2136,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=82,https://www.99.co/id/properti/apartemen-dijual-6mily-setiabudi-cp-1011331871,"HOT DEAL! Apartemen Kawasan Setiabudi, 2 KM, Luas 174m²",25,"Setiabudi, Jakarta Selatan, Jakarta",Rp 6.900.000.000,3,2,174 m²Luas Apartemen,,25,,Full Furnished,Fasilitas ApartemenKolam RenangTV KabelInternetCCTVTeleponWifiMesin CuciLihat Lebih Sedikit,Dekat Tempat IbadahKolam RenangTaman,ApartemenJualDiperbaharui : 13 Okt 2025 07:43,Apartemen,Detail PropertiTingkat Lantai25Tipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
